Herb_id,Ingredient_id
HERB000638,HBIN029110
HERB000638,HBIN029313
HERB000638,HBIN029328
HERB000638,HBIN029419
HERB000638,HBIN029648
HERB000638,HBIN029831
HERB000638,HBIN029840
HERB000638,HBIN029981
HERB000638,HBIN030896
HERB000638,HBIN030934
HERB000638,HBIN031089
HERB000638,HBIN031102
HERB000638,HBIN031114
HERB000638,HBIN031129
HERB000638,HBIN031331
HERB000638,HBIN031753
HERB000638,HBIN031959
HERB000638,HBIN032583
HERB000638,HBIN032754
HERB000638,HBIN032807
HERB000638,HBIN032812
HERB000638,HBIN032849
HERB000638,HBIN033170
HERB000638,HBIN033236
HERB000638,HBIN033265
HERB000638,HBIN033330
HERB000638,HBIN033339
HERB000638,HBIN033346
HERB000638,HBIN033428
HERB000638,HBIN033440
HERB000638,HBIN033499
HERB000638,HBIN033504
HERB000638,HBIN033528
HERB000638,HBIN034956
HERB000638,HBIN035214
HERB000638,HBIN035257
HERB000638,HBIN035268
HERB000638,HBIN035292
HERB000638,HBIN035317
HERB000638,HBIN035340
HERB000638,HBIN035353
HERB000638,HBIN035573
HERB000638,HBIN035603
HERB000638,HBIN035605
HERB000638,HBIN036067
HERB000638,HBIN036076
HERB000638,HBIN036159
HERB000638,HBIN036185
HERB000638,HBIN036308
HERB000638,HBIN036780
HERB000638,HBIN037247
HERB000638,HBIN037250
HERB000638,HBIN037254
HERB000638,HBIN037256
HERB000638,HBIN037258
HERB000638,HBIN037721
HERB000638,HBIN037795
HERB000638,HBIN037796
HERB000638,HBIN037803
HERB000638,HBIN037940
HERB000638,HBIN038026
HERB000638,HBIN038132
HERB000638,HBIN038301
HERB000638,HBIN038398
HERB000638,HBIN038545
HERB000638,HBIN038627
HERB000638,HBIN038680
HERB000638,HBIN038914
HERB000638,HBIN039000
HERB000638,HBIN039004
HERB000638,HBIN039150
HERB000638,HBIN039185
HERB000638,HBIN039372
HERB000638,HBIN040257
HERB000638,HBIN040347
HERB000638,HBIN041253
HERB000638,HBIN041273
HERB000638,HBIN041278
HERB000638,HBIN041495
HERB000638,HBIN042339
HERB000638,HBIN042501
HERB000638,HBIN042670
HERB000638,HBIN042691
HERB000638,HBIN042779
HERB000638,HBIN042787
HERB000638,HBIN043309
HERB000638,HBIN043437
HERB000638,HBIN043445
HERB000638,HBIN044033
HERB000638,HBIN044199
HERB000638,HBIN044475
HERB000638,HBIN044523
HERB000638,HBIN044730
HERB000638,HBIN044918
HERB000638,HBIN045577
HERB000638,HBIN045820
HERB000638,HBIN045972
HERB000638,HBIN046033
HERB000638,HBIN046387
HERB000638,HBIN046642
HERB000638,HBIN046657
HERB000638,HBIN046732
HERB000638,HBIN047546
HERB000638,HBIN047718
HERB000638,HBIN047744
HERB000638,HBIN047969
HERB000638,HBIN047978
HERB000638,HBIN048351
HERB000638,HBIN048368
HERB000638,HBIN048842
HERB000638,HBIN049092
HERB000638,HBIN049158
HERB000767,HBIN003405
HERB000767,HBIN004472
HERB000767,HBIN010093
HERB000767,HBIN010468
HERB000767,HBIN012667
HERB000767,HBIN012688
HERB000767,HBIN014630
HERB000767,HBIN015547
HERB000767,HBIN015704
HERB000767,HBIN017341
HERB000767,HBIN017343
HERB000767,HBIN017508
HERB000767,HBIN017516
HERB000767,HBIN018094
HERB000767,HBIN018110
HERB000767,HBIN018278
HERB000767,HBIN018781
HERB000767,HBIN019296
HERB000767,HBIN019298
HERB000767,HBIN019342
HERB000767,HBIN019343
HERB000767,HBIN019475
HERB000767,HBIN019502
HERB000767,HBIN019825
HERB000767,HBIN019998
HERB000767,HBIN020406
HERB000767,HBIN020509
HERB000767,HBIN020657
HERB000767,HBIN021167
HERB000767,HBIN021188
HERB000767,HBIN024094
HERB000767,HBIN025897
HERB000767,HBIN025944
HERB000767,HBIN025968
HERB000767,HBIN026440
HERB000767,HBIN026465
HERB000767,HBIN026826
HERB000767,HBIN027484
HERB000767,HBIN029163
HERB000767,HBIN029313
HERB000767,HBIN029508
HERB000767,HBIN033198
HERB000767,HBIN033265
HERB000767,HBIN033339
HERB000767,HBIN033483
HERB000767,HBIN033803
HERB000767,HBIN033853
HERB000767,HBIN034288
HERB000767,HBIN034652
HERB000767,HBIN035129
HERB000767,HBIN035214
HERB000767,HBIN035353
HERB000767,HBIN035378
HERB000767,HBIN035379
HERB000767,HBIN036067
HERB000767,HBIN036308
HERB000767,HBIN037713
HERB000767,HBIN037796
HERB000767,HBIN037940
HERB000767,HBIN038026
HERB000767,HBIN038680
HERB000767,HBIN038995
HERB000767,HBIN039299
HERB000767,HBIN039419
HERB000767,HBIN040165
HERB000767,HBIN041903
HERB000767,HBIN042852
HERB000767,HBIN043527
HERB000767,HBIN043728
HERB000767,HBIN043729
HERB000767,HBIN043732
HERB000767,HBIN043735
HERB000767,HBIN044475
HERB000767,HBIN044691
HERB000767,HBIN044918
HERB000767,HBIN045073
HERB000767,HBIN045938
HERB000767,HBIN046033
HERB000767,HBIN046103
HERB000767,HBIN046387
HERB000767,HBIN046736
HERB000767,HBIN047452
HERB000767,HBIN047613
HERB000767,HBIN047738
HERB000767,HBIN047744
HERB000767,HBIN048186
HERB000767,HBIN048676
HERB000767,HBIN049035
HERB000868,HBIN003405
HERB000868,HBIN005186
HERB000868,HBIN008944
HERB000868,HBIN009785
HERB000868,HBIN014155
HERB000868,HBIN015749
HERB000868,HBIN017075
HERB000868,HBIN017893
HERB000868,HBIN018278
HERB000868,HBIN018382
HERB000868,HBIN018729
HERB000868,HBIN019921
HERB000868,HBIN019933
HERB000868,HBIN019948
HERB000868,HBIN019998
HERB000868,HBIN021620
HERB000868,HBIN025944
HERB000868,HBIN026462
HERB000868,HBIN026468
HERB000868,HBIN028829
HERB000868,HBIN029328
HERB000868,HBIN031102
HERB000868,HBIN031339
HERB000868,HBIN031592
HERB000868,HBIN031595
HERB000868,HBIN033339
HERB000868,HBIN034311
HERB000868,HBIN034389
HERB000868,HBIN034673
HERB000868,HBIN035353
HERB000868,HBIN036159
HERB000868,HBIN036162
HERB000868,HBIN036907
HERB000868,HBIN037940
HERB000868,HBIN038680
HERB000868,HBIN039519
HERB000868,HBIN041495
HERB000868,HBIN042307
HERB000868,HBIN042670
HERB000868,HBIN044070
HERB000868,HBIN044730
HERB000868,HBIN044797
HERB000868,HBIN044799
HERB000868,HBIN044918
HERB000868,HBIN045194
HERB000868,HBIN045205
HERB000868,HBIN046370
HERB000868,HBIN046550
HERB000868,HBIN046555
HERB000868,HBIN047613
HERB000868,HBIN047744
HERB000868,HBIN048043
HERB000868,HBIN048166
HERB000868,HBIN049018
HERB001069,HBIN000071
HERB001069,HBIN000689
HERB001069,HBIN002911
HERB001069,HBIN005460
HERB001069,HBIN007288
HERB001069,HBIN008636
HERB001069,HBIN011487
HERB001069,HBIN011960
HERB001069,HBIN015286
HERB001069,HBIN015293
HERB001069,HBIN016287
HERB001069,HBIN018278
HERB001069,HBIN019919
HERB001069,HBIN019933
HERB001069,HBIN019945
HERB001069,HBIN020489
HERB001069,HBIN020657
HERB001069,HBIN020969
HERB001069,HBIN020984
HERB001069,HBIN021801
HERB001069,HBIN022771
HERB001069,HBIN024298
HERB001069,HBIN024339
HERB001069,HBIN024357
HERB001069,HBIN025041
HERB001069,HBIN025046
HERB001069,HBIN025052
HERB001069,HBIN025287
HERB001069,HBIN025301
HERB001069,HBIN025315
HERB001069,HBIN026146
HERB001069,HBIN027045
HERB001069,HBIN032506
HERB001069,HBIN034178
HERB001069,HBIN037630
HERB001069,HBIN038445
HERB001069,HBIN039756
HERB001069,HBIN039761
HERB001069,HBIN040152
HERB001069,HBIN040799
HERB001069,HBIN042184
HERB001069,HBIN042199
HERB001069,HBIN042212
HERB001069,HBIN042467
HERB001069,HBIN043446
HERB001069,HBIN043755
HERB001069,HBIN043777
HERB001069,HBIN045062
HERB001069,HBIN046556
HERB001069,HBIN046560
HERB001069,HBIN046563
HERB001069,HBIN046605
HERB001069,HBIN048047
HERB002937,HBIN011726
HERB002937,HBIN014294
HERB002937,HBIN015369
HERB002937,HBIN015525
HERB002937,HBIN015533
HERB002937,HBIN015547
HERB002937,HBIN015613
HERB002937,HBIN015634
HERB002937,HBIN015651
HERB002937,HBIN015672
HERB002937,HBIN016408
HERB002937,HBIN017212
HERB002937,HBIN018094
HERB002937,HBIN018110
HERB002937,HBIN018278
HERB002937,HBIN019111
HERB002937,HBIN019449
HERB002937,HBIN019502
HERB002937,HBIN019825
HERB002937,HBIN019826
HERB002937,HBIN020014
HERB002937,HBIN021590
HERB002937,HBIN022771
HERB002937,HBIN023213
HERB002937,HBIN024786
HERB002937,HBIN025185
HERB002937,HBIN028474
HERB002937,HBIN029190
HERB002937,HBIN029196
HERB002937,HBIN029260
HERB002937,HBIN029419
HERB002937,HBIN029831
HERB002937,HBIN031114
HERB002937,HBIN031753
HERB002937,HBIN031852
HERB002937,HBIN032583
HERB002937,HBIN033440
HERB002937,HBIN034599
HERB002937,HBIN034745
HERB002937,HBIN034749
HERB002937,HBIN035798
HERB002937,HBIN036903
HERB002937,HBIN037250
HERB002937,HBIN037629
HERB002937,HBIN038132
HERB002937,HBIN038919
HERB002937,HBIN039240
HERB002937,HBIN039419
HERB002937,HBIN041273
HERB002937,HBIN041278
HERB002937,HBIN041495
HERB002937,HBIN042162
HERB002937,HBIN042339
HERB002937,HBIN042670
HERB002937,HBIN046387
HERB002937,HBIN046736
HERB002937,HBIN047030
HERB002937,HBIN048842
HERB002937,HBIN048958
HERB006586,HBIN010686
HERB006586,HBIN015547
HERB006586,HBIN015704
HERB006586,HBIN016691
HERB006586,HBIN016972
HERB006586,HBIN016973
HERB006586,HBIN017418
HERB006586,HBIN018012
HERB006586,HBIN018094
HERB006586,HBIN018278
HERB006586,HBIN019062
HERB006586,HBIN019233
HERB006586,HBIN019252
HERB006586,HBIN019298
HERB006586,HBIN019643
HERB006586,HBIN019651
HERB006586,HBIN019652
HERB006586,HBIN019657
HERB006586,HBIN019659
HERB006586,HBIN019699
HERB006586,HBIN020363
HERB006586,HBIN020716
HERB006586,HBIN023224
HERB006586,HBIN026067
HERB006586,HBIN026139
HERB006586,HBIN026151
HERB006586,HBIN026881
HERB006586,HBIN027475
HERB006586,HBIN029163
HERB006586,HBIN029419
HERB006586,HBIN029831
HERB006586,HBIN030438
HERB006586,HBIN031114
HERB006586,HBIN031129
HERB006586,HBIN031229
HERB006586,HBIN032583
HERB006586,HBIN032754
HERB006586,HBIN033339
HERB006586,HBIN035214
HERB006586,HBIN038445
HERB006586,HBIN039827
HERB006586,HBIN041495
HERB006586,HBIN042162
HERB006586,HBIN042670
HERB006586,HBIN042852
HERB006586,HBIN043437
HERB006586,HBIN043445
HERB006586,HBIN044184
HERB006586,HBIN044690
HERB006586,HBIN047744
HERB006718,HBIN000799
HERB006718,HBIN001079
HERB006718,HBIN001587
HERB006718,HBIN001647
HERB006718,HBIN002000
HERB006718,HBIN002102
HERB006718,HBIN002987
HERB006718,HBIN003149
HERB006718,HBIN003326
HERB006718,HBIN004200
HERB006718,HBIN006127
HERB006718,HBIN009606
HERB006718,HBIN011903
HERB006718,HBIN013773
HERB006718,HBIN015278
HERB006718,HBIN015470
HERB006718,HBIN015475
HERB006718,HBIN015535
HERB006718,HBIN015547
HERB006718,HBIN015651
HERB006718,HBIN015704
HERB006718,HBIN016178
HERB006718,HBIN016691
HERB006718,HBIN016891
HERB006718,HBIN016998
HERB006718,HBIN017049
HERB006718,HBIN017987
HERB006718,HBIN018012
HERB006718,HBIN018094
HERB006718,HBIN018110
HERB006718,HBIN018231
HERB006718,HBIN018247
HERB006718,HBIN018266
HERB006718,HBIN018278
HERB006718,HBIN018591
HERB006718,HBIN018781
HERB006718,HBIN018850
HERB006718,HBIN019233
HERB006718,HBIN019252
HERB006718,HBIN019296
HERB006718,HBIN019298
HERB006718,HBIN019321
HERB006718,HBIN019336
HERB006718,HBIN019369
HERB006718,HBIN019449
HERB006718,HBIN019493
HERB006718,HBIN019502
HERB006718,HBIN019643
HERB006718,HBIN019652
HERB006718,HBIN019657
HERB006718,HBIN019659
HERB006718,HBIN019825
HERB006718,HBIN019998
HERB006718,HBIN020253
HERB006718,HBIN020363
HERB006718,HBIN020653
HERB006718,HBIN020716
HERB006718,HBIN020827
HERB006718,HBIN020909
HERB006718,HBIN020969
HERB006718,HBIN021904
HERB006718,HBIN021970
HERB006718,HBIN021985
HERB006718,HBIN021990
HERB006718,HBIN021996
HERB006718,HBIN022017
HERB006718,HBIN022194
HERB006718,HBIN022407
HERB006718,HBIN022815
HERB006718,HBIN022819
HERB006718,HBIN023190
HERB006718,HBIN023227
HERB006718,HBIN024930
HERB006718,HBIN025914
HERB006718,HBIN026046
HERB006718,HBIN026058
HERB006718,HBIN026067
HERB006718,HBIN026151
HERB006718,HBIN026379
HERB006718,HBIN026385
HERB006718,HBIN026855
HERB006718,HBIN027475
HERB006718,HBIN027563
HERB006718,HBIN027567
HERB006718,HBIN027576
HERB006718,HBIN027930
HERB006718,HBIN028474
HERB006718,HBIN028476
HERB006718,HBIN028562
HERB006718,HBIN029387
HERB006718,HBIN029831
HERB006718,HBIN030444
HERB006718,HBIN030634
HERB006718,HBIN031114
HERB006718,HBIN031262
HERB006718,HBIN031661
HERB006718,HBIN032583
HERB006718,HBIN032807
HERB006718,HBIN033428
HERB006718,HBIN034593
HERB006718,HBIN034648
HERB006718,HBIN035214
HERB006718,HBIN035798
HERB006718,HBIN036050
HERB006718,HBIN036067
HERB006718,HBIN036159
HERB006718,HBIN036366
HERB006718,HBIN036795
HERB006718,HBIN037250
HERB006718,HBIN037795
HERB006718,HBIN038026
HERB006718,HBIN038398
HERB006718,HBIN038680
HERB006718,HBIN038879
HERB006718,HBIN038915
HERB006718,HBIN038995
HERB006718,HBIN039004
HERB006718,HBIN040347
HERB006718,HBIN040753
HERB006718,HBIN041395
HERB006718,HBIN041495
HERB006718,HBIN042162
HERB006718,HBIN042339
HERB006718,HBIN042852
HERB006718,HBIN042875
HERB006718,HBIN043437
HERB006718,HBIN044730
HERB006718,HBIN045972
HERB006718,HBIN046103
HERB006718,HBIN046524
HERB006718,HBIN046636
HERB006718,HBIN047378
HERB006718,HBIN047738
HERB006718,HBIN047744
HERB006718,HBIN048460
HERB006718,HBIN048842
HERB006718,HBIN048863
HERB006718,HBIN048875
HERB006718,HBIN048883
HERB006718,HBIN048992
HERB006718,HBIN049051
HERB006718,HBIN049216
HERB006908,HBIN002818
HERB006908,HBIN003093
HERB006908,HBIN003247
HERB006908,HBIN006480
HERB006908,HBIN015139
HERB006908,HBIN015142
HERB006908,HBIN015143
HERB006908,HBIN015151
HERB006908,HBIN015152
HERB006908,HBIN015154
HERB006908,HBIN015158
HERB006908,HBIN015485
HERB006908,HBIN020406
HERB006908,HBIN024745
HERB006908,HBIN025041
HERB006908,HBIN036452
HERB006908,HBIN041903
HERB006908,HBIN044691
HERB006908,HBIN044730
HERB006908,HBIN045073
HERB006908,HBIN045126
HERB006908,HBIN045128
HERB007046,HBIN000643
HERB007046,HBIN001080
HERB007046,HBIN007460
HERB007046,HBIN007672
HERB007046,HBIN008956
HERB007046,HBIN010033
HERB007046,HBIN010127
HERB007046,HBIN010629
HERB007046,HBIN011177
HERB007046,HBIN014394
HERB007046,HBIN015466
HERB007046,HBIN015866
HERB007046,HBIN016408
HERB007046,HBIN018278
HERB007046,HBIN019208
HERB007046,HBIN019298
HERB007046,HBIN020363
HERB007046,HBIN020367
HERB007046,HBIN020406
HERB007046,HBIN020447
HERB007046,HBIN021138
HERB007046,HBIN021703
HERB007046,HBIN022755
HERB007046,HBIN022771
HERB007046,HBIN022845
HERB007046,HBIN022846
HERB007046,HBIN023636
HERB007046,HBIN024930
HERB007046,HBIN025798
HERB007046,HBIN025963
HERB007046,HBIN026019
HERB007046,HBIN026279
HERB007046,HBIN026385
HERB007046,HBIN026516
HERB007046,HBIN027370
HERB007046,HBIN027441
HERB007046,HBIN027445
HERB007046,HBIN027450
HERB007046,HBIN027453
HERB007046,HBIN027456
HERB007046,HBIN027470
HERB007046,HBIN028847
HERB007046,HBIN029013
HERB007046,HBIN029163
HERB007046,HBIN029313
HERB007046,HBIN029328
HERB007046,HBIN029419
HERB007046,HBIN030819
HERB007046,HBIN031404
HERB007046,HBIN031753
HERB007046,HBIN032754
HERB007046,HBIN033793
HERB007046,HBIN034389
HERB007046,HBIN034902
HERB007046,HBIN035353
HERB007046,HBIN035458
HERB007046,HBIN035817
HERB007046,HBIN036159
HERB007046,HBIN036903
HERB007046,HBIN037220
HERB007046,HBIN037250
HERB007046,HBIN037803
HERB007046,HBIN037940
HERB007046,HBIN038026
HERB007046,HBIN038627
HERB007046,HBIN038728
HERB007046,HBIN039185
HERB007046,HBIN040908
HERB007046,HBIN041495
HERB007046,HBIN042670
HERB007046,HBIN043304
HERB007046,HBIN043311
HERB007046,HBIN043437
HERB007046,HBIN044730
HERB007046,HBIN044918
HERB007046,HBIN045091
HERB007046,HBIN045254
HERB007046,HBIN046642
HERB007046,HBIN047613
HERB007046,HBIN047738
HERB007046,HBIN049051
HERB007004,HBIN013562
HERB007004,HBIN018278
HERB007004,HBIN029190
HERB007004,HBIN029196
HERB007004,HBIN033428
HERB007004,HBIN034509
HERB007004,HBIN036067
HERB007004,HBIN036366
HERB007004,HBIN036380
HERB007004,HBIN036642
HERB007004,HBIN037127
HERB007004,HBIN037171
HERB007004,HBIN037640
HERB007004,HBIN040347
HERB007004,HBIN044078
HERB007004,HBIN044087
HERB007004,HBIN048861
HERB007004,HBIN048863
HERB007004,HBIN048982
HERB000818,HBIN024164
HERB000818,HBIN026550
HERB000818,HBIN039108
HERB007112,HBIN004995
HERB007112,HBIN018535
HERB007112,HBIN020146
HERB007112,HBIN025520
HERB007112,HBIN025535
HERB007112,HBIN025536
HERB007112,HBIN025543
HERB007112,HBIN025553
HERB007112,HBIN025557
HERB007112,HBIN027816
HERB007112,HBIN034383
HERB007112,HBIN035817
HERB007112,HBIN039303
HERB007112,HBIN040482
HERB007112,HBIN040484
HERB007112,HBIN040485
HERB007112,HBIN040486
HERB007112,HBIN040487
HERB007112,HBIN040488
